"Anggun","Oceans","18.0"
"Serena Ryder","Let It Snow","18.0"
"Cyrus","Sugar","18.0"
"Alesso","In My Blood","18.0"
"RIDSA","Leila","18.0"
"Caissie Levy","Out of the Blue","18.0"
"Andy Gibb","Wherever You Are","18.0"
"Guelo Star","Peligrosa","18.0"
"Paul White","Rejuvenate","18.0"
"Lenka","Crystal Ball","18.0"
"Lunice","Loading","18.0"
"Lunice","Suspended Animation","18.0"
"Lunice","Clockwork","18.0"
"Henrik Janson","Pierrot","18.0"
"Minus 8","Heaven","18.0"
"Augustus Pablo","Real Rock","18.0"
"Jackie Shane","Sticks and Stones","18.0"
"Nils Landgren","Merry Christmas Baby","18.0"
"Hauschka","Opening","18.0"
"Daniel Merriweather","Change","18.0"
"Julio Jaramillo","Incertidumbre","18.0"
"Anki","Lost","18.0"
"Alannah Myles","Love Is","18.0"
"illion","Miracle","18.0"
"Carly Rae Jepsen","Fever","18.0"
"Ronan Hardiman","Anthem","18.0"
"K1D","Visa","18.0"
"Imany","Lately","18.0"
"Cody Simpson","ABC","18.0"
"James Vincent McMorrow","Thank You","18.0"
"James Vincent McMorrow","Constellations","18.0"
"Wojciech Golczewski","The Ritual","18.0"
"The Child of Lov","Call Me Up","18.0"
"Monica Zetterlund","Silhouette","18.0"
"Power Glove","Open Sesame","18.0"
"sleepmakeswaves","Glacial","18.0"
"The Butterfly Effect","Saved","18.0"
"The Healing","Interlude","18.0"
"Finger Eleven","Absolute Truth","18.0"
"The Black Seeds","Ride On","18.0"
"The Black Seeds","Fabric","18.0"
"Strange Talk","Another Day","18.0"
"The Sounds","Shake Shake Shake","18.0"
"Mercyful Fate","9","18.0"
"Wolf Parade","Incantation","18.0"
"The 69 Eyes","Jerusalem","18.0"
"The Courtneys","25","18.0"
"Swedish House Mafia","Lights","18.0"
"Xul Zolar","Vacuum","18.0"
"55 Escape","Step Back","18.0"
"Luna","Friends","18.0"
"Into Eternity","Nowhere Near","18.0"
"Monte Zion","Recomeço","18.0"
"Brown Eyed Girls","Light","18.0"
"BTOB","Blue Moon","18.0"
"The Gathering","Souvenirs","18.0"
"Entombed","Out of Hand","18.0"
"TOPS","Petals","18.0"
"Disperse","Surrender","18.0"
"Hothouse Flowers","Hard Rain","18.0"
"Junk","Hold Up","18.0"
"Within Temptation","Tell Me Why","18.0"
"Good Lovelies","When We Were Young","18.0"
"Nekromantix","Cabin Fever","18.0"
"Sweatshop Union","Feed","18.0"
"Black Sun Empire","Caterpillar","18.0"
"B1A4","Paradise","18.0"
"Birdy Nam Nam","All Night Long","18.0"
"The Ugly Kings","Lazarus","18.0"
"Lea Porcelain","The Love","18.0"
"Syd Matters","Bones","18.0"
"Seekae","Boys","18.0"
"Bishops Green","Defiance","18.0"
"Entheos","Suspended Animation","18.0"
"Dozer","The Flood","18.0"
"Vitja","Down","18.0"
"Faunts","Explain","18.0"
"Tame Impala","Eventually","18.0"
"Black Uhuru","Stand Alone","18.0"
"Black Uhuru","Betrayal","18.0"
"Mr. Irish Bastard","Time After Time","18.0"
"La Franela","La Vida","18.0"
"Divinyls","Bullet","18.0"
"Kabah","Héroes","18.0"
"Bleeker","Emergency","18.0"
"Kashmir","Trench","18.0"
"Powderfinger","Awake","18.0"
"Aversions Crown","Erebus","18.0"
"Kate Boy","Burn","18.0"
"Rey Pila","White Night","18.0"
"Norther","Falling","18.0"
"You Am I","Junk","18.0"
"Hunters & Collectors","Holy Grail","18.0"
"[.que]","#4","17.0"
"Azad","Full Circle","17.0"
"Andreas Weise","Something Beautiful","17.0"
"Darren Hayes","Talk Talk Talk","17.0"
"Nico","The End","17.0"
"Francis Lai","Eva","17.0"
"Don Philippe","Doubt","17.0"
"Dean Brody","Time","17.0"
"Thomston","Rocketfuel","17.0"
"Thomston","Float","17.0"
"Seyi Shay","Crazy","17.0"
"Nirinjan Kaur","Let Go","17.0"
"Neil Finn","Ghosts","17.0"
"Cassper Nyovest","Confused","17.0"
"Cassper Nyovest","Superman","17.0"
"Thomas Fersen","Testament","17.0"
"Petra","Second Wind","17.0"
"Will Butler","Anna","17.0"
"Ash","True Story","17.0"
"Illuminine","Aura","17.0"
"Luca Turilli","Lost Horizons","17.0"
"Luca Turilli","Frozen Star","17.0"
"Shannon Noll","Take It Back","17.0"
"Jonas Kaufmann","Caruso","17.0"
"Mike Francis","City Lights","17.0"
"Mike Francis","Summer Breeze","17.0"
"Yoav","Blood Moon","17.0"
"Dami Im","Summertime","17.0"
"Dami Im","My Funny Valentine","17.0"
"MC Ceja","Intro","17.0"
"Fredrika Stahl","Water","17.0"
"Bic Runga","Swim","17.0"
"Bic Runga","Drive","17.0"
"Saúl Hernández","Sangre","17.0"
"Saúl Hernández","Fuego","17.0"
"JR","Nostalgia","17.0"
"Petite Noir","Colour","17.0"
"Sanni","Weight","17.0"
"Domenico Modugno","Selene","17.0"
"Tõnu Kaljuste","I","17.0"
"Stochelo Rosenberg","Tribulations","17.0"
"All","Bubblegum","17.0"
"Caissie Levy","Walking in Space","17.0"
"Andy Gibb","One Love","17.0"
"Ulrich Schnauss","Flare","17.0"
"Lisa Mitchell","What Is Love","17.0"
"Jonathan Fritzén","Let It Go","17.0"
"Doctor Flake","Park","17.0"
"7","C","17.0"
"Lenka","Arrow","17.0"
"Lenka","Bittersweet","17.0"
"Lunice","Vibration","17.0"
"King Diamond","Waiting","17.0"
"Barrington Levy","My Woman","17.0"
"Carol Welsman","The Shadow of Your Smile","17.0"
"Frida","Threnody","17.0"
"Frida Sundemo","We Are Dreamers","17.0"
"JW","Runaway","17.0"
"Ivan Lins","Love Dance","17.0"
"David Dallas","This Is It","17.0"
"Sébastien Izambard","Up","17.0"
"Andrea Oliva","Infinity","17.0"
"Andrea Oliva","Pandora","17.0"
"Maysa","Inside Out","17.0"
"James Vincent McMorrow","Holding On","17.0"
"Hayley Westenra","Silent Night","17.0"
"Richard Dorfmeister","Run Run Run","17.0"
"Morteza Pashaei","Didi","17.0"
"Lara Fabian","Camouflage","17.0"
"Björk","Utopia","17.0"
"Cocoa Tea","North Wind","17.0"
"The Guess Who","Good Girl","17.0"
"The Butterfly Effect","Circus","17.0"
"The Congos","Morning Star","17.0"
"The 69 Eyes","Shallow Graves","17.0"
"Fahrenheit","Too Hot","17.0"
"Vulture","Vendetta","17.0"
"The Sugarcubes","Pump","17.0"
"The Sugarcubes","Planet","17.0"
"The Sugarcubes","Water","17.0"
"NU'EST","Cherry","17.0"
"Stratovarius","Enigma","17.0"
"PENTAGON","Lucky","17.0"
"55 Escape","Wake Up","17.0"
"Santa Cruz","Bad Habits Die Hard","17.0"
"Single Mothers","Marathon","17.0"
"White Lung","Vegas","17.0"
"The Clarks","Roses","17.0"
"Entombed","Hollowman","17.0"
"BOYFRIEND","White Out","17.0"
"Gothminister","All This Time","17.0"
"Disperse","Gabriel","17.0"
"Hothouse Flowers","I'm Sorry","17.0"
"Hothouse Flowers","Give It Up","17.0"
"Plumtree","I Don't Know","17.0"
"Junk","Cake","17.0"
"Bleeding Knees Club","Cherry","17.0"
"Russkaja","Alive","17.0"
"Sweatshop Union","Family Reunion","17.0"
"WC","Reality Show","17.0"
"Dead Ghosts","Upside Down","17.0"
"Black Sun Empire","Foundation","17.0"
"Faber Drive","Don’t Stop","17.0"
"The Ugly Kings","You & Me","17.0"
"The Van Jets","Business","17.0"
"The Temper Trap","Tombstone","17.0"
"Entheos","Resonance","17.0"
"Glass Tiger","Someday","17.0"
"Holograms","Shame","17.0"
"Faunts","Input","17.0"
"Tame Impala","The Moment","17.0"
"Divinyls","Follow Through","17.0"
"Dimmu Borgir","Lightbringer","17.0"
"Pompeya","Wolves","17.0"
"Branches","Burn","17.0"
"Skull Fist","Better Late Than Never","17.0"
"Norther","Truth","17.0"
"The Creepshow","Sticks & Stones","17.0"
"Olga Scheps","4 AM","16.0"
"Giovanni Pierluigi da Palestrina","Ave Maria","16.0"
"Darren Hayes","Roses","16.0"
"Alberto Cortez","Tortura","16.0"
"Chancellor","Amazing","16.0"
"Dennis Brown","Loving You","16.0"
"David Francey","Lonely Road","16.0"
"Gheorghe Zamfir","She","16.0"
"Nirinjan Kaur","Breathe","16.0"
"Ulf Wakenius","What a Wonderful World","16.0"
"Inka","Losing Sleep","16.0"
"Wande Coal","Monster","16.0"
"YOHIO","To the End","16.0"
"Yom","Countdown","16.0"
"Uschi","Out of My Life","16.0"
"Francky Vincent","Mexico","16.0"
"Jonas Kaufmann","Mattinata","16.0"
"Dorian Concept","Promises","16.0"
"Akua Naru","Sweat","16.0"
"Manu Dibango","Carnaval","16.0"
"Roger","I Will Always Love You","16.0"
"Fabio Pignatelli","Sleepwalking","16.0"
"Serena Ryder","White Christmas","16.0"
"Serena Ryder","Blue Christmas","16.0"
"Wayne Wonder","Faith","16.0"
"Bic Runga","Hey","16.0"
"Adam Skorupa","Calm Before the Storm","16.0"
"Russell Crowe","Testify","16.0"
"Moya Brennan","Going Home","16.0"
"Jesse Royal","Full Moon","16.0"
"Petite Noir","Inside","16.0"
"Mantovani","White Christmas","16.0"
"Tõnu Kaljuste","II","16.0"
"Tõnu Kaljuste","III","16.0"
"Harry van Hoof","Adagio","16.0"
"Mirel Wagner","Ellipsis","16.0"
"DEAN FUJIOKA","Showdown","16.0"
"Doctor Flake","Abyss","16.0"
"7","X","16.0"
"7","O","16.0"
"Alton Ellis","Ancestors","16.0"
"The Toxic Avenger","Under Siege","16.0"
"David Dallas","Get Off","16.0"
"F.R. David","Girl","16.0"
"Cécile McLorin Salvant","Visions","16.0"
"Dona Ivone Lara","Agora","16.0"
"Gregory Isaacs","Overdrive","16.0"
"La Fouine","Intro","16.0"
"Kasey Chambers","Abraham","16.0"
"Maysa","The Things We Do For Love","16.0"
"Nicol Matt","Prayer","16.0"
"Lacrim","Pause","16.0"
"Hennie Bekker","Letting Go","16.0"
"Moka Only","All Around Us","16.0"
"Wojciech Golczewski","Campfire","16.0"
"The Child of Lov","One Day","16.0"
"Barry Gibb","Shadows","16.0"
"Peter Schilling","DNA","16.0"
"Monica Zetterlund","Happy Again","16.0"
"Annie","Don't Stop","16.0"
"The Black Seeds","Wake Up","16.0"
"Gorguts","Colored Sands","16.0"
"No Warning","Sanctuary","16.0"
"The Sounds","Outlaw","16.0"
"Foxblood","Timeless","16.0"
"Eyes Wide Open","Scream","16.0"
"The Dynamics","Money","16.0"
"Xul Zolar","Combat","16.0"
"Xul Zolar","Fear Talk","16.0"
"PENTAGON","Nothing","16.0"
"55 Escape","Another Me","16.0"
"Neverending White Lights","Falling Apart","16.0"
"Young Empires","Mercy","16.0"
"Amorphis","Wrong Direction","16.0"
"Junk","Drive","16.0"
"Ulcerate","Shrines of Paralysis","16.0"
"Walter TV","Graceland","16.0"
"Bleeding Knees Club","World","16.0"
"Bleeding Knees Club","Coming Down","16.0"
"Lovelyz","Getaway","16.0"
"Kadebostany","Soldier of Love","16.0"
"Ion Dissonance","Burdens","16.0"
"Black Sun Empire","Abduction","16.0"
"Black Sun Empire","Stranger","16.0"
"Faber Drive","Inside Out","16.0"
"Eskimo Joe","Disgrace","16.0"
"Electric Youth","Breathing","16.0"
"Neurosonic","So Many People","16.0"
"Van She","Calypso","16.0"
"Lea Porcelain","White Noise","16.0"
"Bishops Green","Invisible","16.0"
"Vitja","High on You","16.0"
"Hi-STANDARD","My Girl","16.0"
"Mr. Irish Bastard","Phoenix","16.0"
"Pompeya","My Way","16.0"
"Down With Webster","Circles","16.0"
"Liquits","Luz","16.0"
"Liquits","Inevitable","16.0"
"Pestilence","Astral Projection","16.0"
"Mew","Symmetry","16.0"
"Harem Scarem","No Regrets","16.0"
"Skull Fist","Witch Hunt","16.0"
"Freshlyground","Curious","16.0"
"Norther","The Last Time","16.0"
"The Belle Game","Shine","16.0"
"Kataklysm","Guillotine","16.0"
"Dry County","Duct Tape","16.0"
"7 Notas 7 Colores","Intro","16.0"
"Gigi Masin","Closer","15.0"
"Ngaiire","Anchor","15.0"
"Lindi Ortega","Forever Blue","15.0"
"Royal Wood","Nightingale","15.0"
"Darren Hayes","Don't Give Up","15.0"
"Ché Aimee Dorval","Buried","15.0"
"Юлия Савичева","Зима","15.0"
"Gheorghe Zamfir","Mattinata","15.0"
"Nirinjan Kaur","Expansion","15.0"
"Wande Coal","Intro","15.0"
"Geddy Lee","Runaway Train","15.0"
"Goyo","The Process","15.0"
"Capleton","Long Time","15.0"
"Rob Dougan","Prelude","15.0"
"Marco V","Keep Coming Back","15.0"
"Gina G","Fresh","15.0"
"Mary Black","Another Day","15.0"
"Glenn Lewis","Up & Down","15.0"
"Julia Brown","Loved","15.0"
"DeeWunn","Crusher","15.0"
"Kika Edgar","Basta","15.0"
"Bert Kaempfert","Cherokee","15.0"
"Bert Kaempfert","Stardust","15.0"
"Alessia Cara","Here","15.0"
"Ozark Henry","Happy Days","15.0"
"Anggun","Thank You","15.0"
"Reekado Banks","Change","15.0"
"Julie Zenatti","Blanc","15.0"
"Rose Cousins","Chosen","15.0"
"Fredrika Stahl","Machines","15.0"
"Serena Ryder","Have Yourself A Merry Little Christmas","15.0"
"Serena Ryder","Jingle Bell Rock","15.0"
"El Roockie","Intro","15.0"
"Jean-Luc Ponty","Cosmic Messenger","15.0"
"Jean-Luc Ponty","Overture","15.0"
"Baaba Maal","Traveller","15.0"
"Caribou","Silver","15.0"
"Mantovani","O Holy Night","15.0"
"Ed Byrne","Sex","15.0"
"Volker Goetze","Djaliya","15.0"
"Fanny J","No Limit","15.0"
"Daniel Johns","Dissolve","15.0"
"7","G","15.0"
"7","U","15.0"
"Carol Welsman","Besame Mucho","15.0"
"Carol Welsman","Smile","15.0"
"Enrico Pieranunzi","Miradas","15.0"
"Boys Noize","Loaded","15.0"
"Margaret","Over You","15.0"
"F.R. David","Words","15.0"
"Burning Spear","Come","15.0"
"Bounty Killer","Anthem","15.0"
"Ronan Hardiman","Run Away","15.0"
"Fred Penner","La Vida","15.0"
"Fred Penner","Courage","15.0"
"Hennie Bekker","The Calm","15.0"
"Wouter Hamel","Hey Now","15.0"
"Holly Valance","Hypnotic","15.0"
"Wojciech Golczewski","Coming Out","15.0"
"Riccardo Cocciante","Notturno","15.0"
"Michael Wollny","Make a Wish","15.0"
"Monica Zetterlund","The Second Time Around","15.0"
"Enrique Iglesias","Heart Attack","15.0"
"Kopek","Light Me Up","15.0"
"No Warning","Animal","15.0"
"Blindside","Bring Out Your Dead","15.0"
"Blindside","Cold","15.0"
"The Sounds","Weekend","15.0"
"Ufomammut","Nowhere","15.0"
"The New Deal","Mercury Switch","15.0"
"Isbells","When We Were Young","15.0"
"Eyes Wide Open","Conclusion","15.0"
"Eyes Wide Open","The Last of Us","15.0"
"Avalanche City","Rabbit","15.0"
"Wintersleep","Spirit","15.0"
"Wintersleep","Santa Fe","15.0"
"Cryptopsy","Holodomor","15.0"
"Technotronic","Are You Ready","15.0"
"Brown Eyed Girls","Atomic","15.0"
"Entombed","Full of Hell","15.0"
"Disperse","Neon","15.0"
"The Outsiders","Giants","15.0"
"Seven Years","Breathe","15.0"
"ELLEGARDEN","Supernova","15.0"
"Lovelyz","Joyland","15.0"
"Teddybears","Rock On","15.0"
"Witchcraft","Nucleus","15.0"
"Al Bairre","Hi","15.0"
"Eskimo Joe","What You Want","15.0"
"Douglas Firs","45 Days","15.0"
"Van She","Tears","15.0"
"Operators","Nobody","15.0"
"Seekae","Further","15.0"
"Suicide Commando","Black Hole","15.0"
"Geomatic","Contact","15.0"
"Skid Row","Sheer Heart Attack","15.0"
"Useless ID","No Time","15.0"
"The Kids","New Life","15.0"
"The Kids","Good Vibes","15.0"
"Glass Tiger","My Town","15.0"
"9MUSES","PRIMA DONNA","15.0"
"Rage","Time Will Tell","15.0"
"Zap Mama","Vibrations","15.0"
"Tired Lion","Japan","15.0"
"Rome","Prayer","15.0"
"Pompeya","Maybe","15.0"
"Pestilence","Timeless","15.0"
"Altan Urag","Waves","15.0"
"Branches","Fever","15.0"
"Branches","Haunted","15.0"
"The Amazons","In My Mind","15.0"
"Kataklysm","Narcissist","15.0"
"Dry County","Burn","15.0"
"Batmobile","Save My Soul","15.0"
"Monkey Black","Bla Bla Bla","14.0"
"Gigi Masin","Morning Light","14.0"
"Instant Remedy","Project X","14.0"
"Francis Lai","Minuit","14.0"
"Mauro Picotto","Pulsar","14.0"
"Klaus Layer","Salamander","14.0"
"Fred Eaglesmith","At Your Door","14.0"
"Nirinjan Kaur","Waves","14.0"
"Ulf Wakenius","Berlin","14.0"
"Dotan","Hush","14.0"
"Thomas Wander","Fear","14.0"
"Shuko","Family Matters","14.0"
"Geddy Lee","Still","14.0"
"Glenn Lewis","Make Love","14.0"
"Ümit Besen","Gidenlerin Ardından","14.0"
"Coely","On My Own","14.0"
"Bert Kaempfert","Moonglow","14.0"
"Fabio Pignatelli","Wind","14.0"
"Elena Roger","Oblivion","14.0"
"Bic Runga","Sorry","14.0"
"Baaba Maal","One Day","14.0"
"Caribou","Dive","14.0"
"Hélène Ségara","O sole mio","14.0"
"Melanie Fiona","This Time","14.0"
"Hugh Mundell","Black Sheep","14.0"
"Harry van Hoof","Ave Maria","14.0"
"7","J","14.0"
"King Diamond","Whispers","14.0"
"Para One","Arcade","14.0"
"Ladyhawke","Wonderland","14.0"
"T-Zon","Intro","14.0"
"Mamani Keïta","Seeds","14.0"
"Frida Sundemo","Circles","14.0"
"Laas Unltd.","Falling Down","14.0"
"Zaturno","Libre","14.0"
"Sid Diamond","You","14.0"
"The Child of Lov","Heal","14.0"
"Barry Gibb","The Long Goodbye","14.0"
"Richard Dorfmeister","Silence","14.0"
"Bushman","Knowledge","14.0"
"Erik Mongrain","Forward","14.0"
"Erik Mongrain","Aftermath","14.0"
"The Beautiful Girls","Stars","14.0"
"The Phoenix Foundation","Mountain","14.0"
"The 69 Eyes","Blue","14.0"
"Covenant","Dies Irae","14.0"
"Covenant","Morning Star","14.0"
"Foxblood","Bloodlines","14.0"
"Plants and Animals","Bye Bye Bye","14.0"
"Xul Zolar","Meridian","14.0"
"Esmerine","The Space in Between","14.0"
"Mars Red Sky","Mindreader","14.0"
"Wintersleep","Metropolis","14.0"
"Samael","Red Planet","14.0"
"Grendel","Flux","14.0"
"Kid Wise","Hold On","14.0"
"Systema Solar","La Plata","14.0"
"School Is Cool","Good News","14.0"
"Gothminister","Somewhere in Time","14.0"
"Looking Up","7","14.0"
"Junk","Flawless","14.0"
"The Jeff Healey Band","Angel Eyes","14.0"
"Kadebostany","Time Bomb","14.0"
"Black Sun Empire","Broken","14.0"
"Black Sun Empire","Refuge","14.0"
"Culture","Try","14.0"
"Datarock","Invitation to Love","14.0"
"Datarock","Outta Here","14.0"
"Geomatic","The Seven","14.0"
"Hooded Fang","Tunnel Vision","14.0"
"Alpine","Come On","14.0"
"The Concretes","Good Evening","14.0"
"Outlandish","Better Days","14.0"
"Warlock","Hellbound","14.0"
"The Asteroids Galaxy Tour","X","14.0"
"Harem Scarem","Heaven and Earth","14.0"
"Go It Alone","Relics","14.0"
"The Amazons","Black Magic","14.0"
"The Amazons","Little Something","14.0"
"Freshlyground","Refugee","14.0"
"Cortex","Datura","14.0"
"Iconoclast","Vengeance","14.0"
"Dry County","Already Gone","14.0"
"Dry County","Epitaph","14.0"
"Crowded House","Amsterdam","14.0"
"Batmobile","Demolition","14.0"
"Kris Berry","Hope","13.0"
"Petri Alanko","Beth","13.0"
"Arturo Sandoval","Ave Maria","13.0"
"Dean Brody","Beautiful Girl","13.0"
"Sarah Harmer","Captive","13.0"
"Стас Пьеха","Иначе","13.0"
"Andrew Lockington","Space","13.0"
"Юлия Савичева","Выше звезд","13.0"
"Fred Eaglesmith","Steam","13.0"
"Freddy Quinn","Ain't Misbehavin'","13.0"
"Wande Coal","Wanted","13.0"
"Mikhael Paskalev","Heavy","13.0"
"Drew Seeley","Artifacts","13.0"
"Oceana","Boa","13.0"
"Michael Lington","Deja Vu","13.0"
"Joel Plaskett","Dragonfly","13.0"
"Joel Plaskett","Solidarity","13.0"
"Andy Hunter","Wonder","13.0"
"Ash","Somersault","13.0"
"Horace Andy","Take It Easy","13.0"
"Habib Koité","L.A.","13.0"
"Julia Brown","Snow Day","13.0"
"Bert Kaempfert","Solitude","13.0"
"Yoav","Touch","13.0"
"John Paul Young","The Next Time","13.0"
"Alessia Cara","Overdose","13.0"
"Alessia Cara","Four Pink Walls","13.0"
"Bunny Wailer","Johnny Too Bad","13.0"
"Ozark Henry","Africa","13.0"
"Rose Cousins","Grace","13.0"
"Zbigniew Preisner","Before Dawn","13.0"
"Yotuel","One Life","13.0"
"Bic Runga","Heal","13.0"
"Russell Crowe","Breathless","13.0"
"Sanni","New Era","13.0"
"Jenn Grant","Galaxies","13.0"
"Melanie Fiona","Running","13.0"
"Caissie Levy","Without You","13.0"
"Daniel Johns","By Your Side","13.0"
"Adriana Varela","Adiós","13.0"
"Peter Van Hoesen","Hyperion","13.0"
"Doctor Flake","Fields","13.0"
"Fito Blanko","La Policia","13.0"
"Samantha Jade","White Christmas","13.0"
"Samantha Jade","O Holy Night","13.0"
"Samantha Jade","Silent Night","13.0"
"Bo Saris","All Night","13.0"
"Dieter Ilg","Air","13.0"
"Minus 8","Show Me the Way","13.0"
"Minus 8","Back","13.0"
"Minus 8","Angel","13.0"
"Yuvan Shankar Raja","The Rainbow","13.0"
"Yuvan Shankar Raja","Ecstasy","13.0"
"Pablo Moses","Attitude","13.0"
"Sébastien Izambard","Unchained","13.0"
"Zdzisława Sośnicka","Realia","13.0"
"Bounty Killer","Roy","13.0"
"Wouter Hamel","Shackled","13.0"
"Wojciech Golczewski","Inside","13.0"
"Susana Zabaleta","Hoy","13.0"
"Erik Mongrain","Salvation","13.0"
"Björk","Tabula Rasa","13.0"
"Kathleen Edwards","Mint","13.0"
"Nina Hagen","Killer","13.0"
"Cocoa Tea","Darling","13.0"
"Kopek","Drown","13.0"
"The Beautiful Girls","Real Love","13.0"
"The Beautiful Girls","Survival","13.0"
"Cascada","Everytime We Touch","13.0"
"The Sounds","Animal","13.0"
"Bliss","The Power of Love","13.0"
"The 69 Eyes","Never","13.0"
"Illdisposed","Again","13.0"
"Atari Teenage Riot","Reset","13.0"
"Kids on the Move","Unstoppable","13.0"
"The Dynamics","Tonight","13.0"
"Stratovarius","Oblivion","13.0"
"Mars Red Sky","Friendly Fire","13.0"
"Grendel","Far Away","13.0"
"Neverending White Lights","Starlight","13.0"
"Disperse","Foreword","13.0"
"The Outsiders","Steadfast","13.0"
"Plumtree","Aquarius","13.0"
"Caravan Palace","Midnight","13.0"
"Seven Years","I Will Wait","13.0"
"Seven Years","Another Day","13.0"
"Lovelyz","Just","13.0"
"Lovelyz","Hide and Seek","13.0"
"Junior","Today","13.0"
"Despised Icon","The Aftermath","13.0"
"Pinkshinyultrablast","Triangles","13.0"
"Nouvelle Vague","Algo Familiar","13.0"
"Seekae","Monster","13.0"
"Seekae","Hands","13.0"
"Geomatic","Transition","13.0"
"Finch","The Great Divide","13.0"
"Holograms","Ikaros","13.0"
"Vaultry","Eulogy","13.0"
"The Birthday Party","The Friend Catcher","13.0"
"The Asteroids Galaxy Tour","Zombies","13.0"
"KAZAKY","Trap","13.0"
"KAZAKY","Terminal","13.0"
"Cortex","Soul","13.0"
"Dry County","Runaway","13.0"
"Olga Scheps","Friends","12.0"
"Morten Harket","Brother","12.0"
"Lilianna Wilde","Girls","12.0"
"Nicole Willis","One in a Million","12.0"
"Andreas Weise","Shine","12.0"
"Royal Wood","Farewell","12.0"
"Kuh Ledesma","Who Am I","12.0"
"Hanne Hukkelberg","Angel","12.0"
"Corey Hart","Never Surrender","12.0"
"Lisa Hannigan","Undertow","12.0"
"David Francey","Only Love","12.0"
"Billy Davis","I Don't Care","12.0"
"Ēriks Ešenvalds","There Will Come Soft Rains","12.0"
"Ian Pooley","Visions","12.0"
"Capleton","Judgement","12.0"
"D.O.","Occupation","12.0"
"Yoav","Future History","12.0"
"Enrico Caruso","O sole mio","12.0"
"Akua Naru","Joy","12.0"
"Patty Pravo","La bambola","12.0"
"Rolando Villazón","Feliz Navidad","12.0"
"Karl Kling","The Struggle","12.0"
"Rose Cousins","White Flag","12.0"
"Mike Tompkins","Strangers","12.0"
"Mike Tompkins","What Do You Mean?","12.0"
"Caribou","Back Home","12.0"
"Caribou","Mars","12.0"
"Sanni","Angels","12.0"
"Madeline Merlo","Alive","12.0"
"Burak Yeter","Everybody","12.0"
"Stochelo Rosenberg","Indigo","12.0"
"Angus Stone","Monsters","12.0"
"Crucial Star","One","12.0"
"Daniel Johns","Sleepwalker","12.0"
"Daniel Johns","Chained","12.0"
"Valgeir Sigurðsson","Communication","12.0"
"Mafalda Veiga","Praia","12.0"
"Nicky Romero","Harmony","12.0"
"Doctor Flake","Terminal","12.0"
"Dean Ray","Six Feet Under","12.0"
"Roberta Gambarini","Mandela","12.0"
"Frida","Strangers","12.0"
"Frida Sundemo","Prelude","12.0"
"Frode Fjellheim","Kyrie","12.0"
"Sébastien Izambard","Ashes","12.0"
"Tony Allen","New World","12.0"
"Rabih Abou-Khalil","A Better Tomorrow","12.0"
"Hennie Bekker","Quiescence","12.0"
"Holly Valance","Curious","12.0"
"Holly Valance","Desire","12.0"
"The Child of Lov","Warrior","12.0"
"Richard Dorfmeister","Sirene","12.0"
"Michael Wollny","Perpetuum Mobile","12.0"
"Erik Mongrain","Quantum","12.0"
"Lara Fabian","Chameleon","12.0"
"Cocoa Tea","War","12.0"
"Iceage","Showtime","12.0"
"Matthew Good Band","Man of Action","12.0"
"The Beautiful Girls","Control","12.0"
"His Statue Falls","Who Am I","12.0"
"Mad Sin","Intro","12.0"
"Mad Sin","Out of My Head","12.0"
"Nemesea","Forever","12.0"
"Anvil","Nanook of the North","12.0"
"Cascada","Bad Boy","12.0"
"Bare Infinity","Artemis","12.0"
"The Sounds","Panic","12.0"
"Bliss","Endless Love","12.0"
"Cancer Bats","Bed of Nails","12.0"
"VIXX LR","Whisper","12.0"
"I'm From Barcelona","Lucy","12.0"
"The Axis of Awesome","Addiction","12.0"
"H-Blockx","In Your Head","12.0"
"Shreddy Krueger","Ouija","12.0"
"The Planet Smashers","So Happy","12.0"
"Windir","Destroy","12.0"
"Witchcraft","Helpless","12.0"
"Apoptygma Berzerk","Love Will Tear Us Apart","12.0"
"Scandal","All I Want","12.0"
"Scandal","Talk to Me","12.0"
"Scandal","Tonight","12.0"
"HELLOVENUS","Venus","12.0"
"Humans","Years","12.0"
"Operators","Evil","12.0"
"Holograms","Amor Fati","12.0"
"Holograms","Oblivious","12.0"
"Holograms","Any Day Now","12.0"
"The Orphans","Way of Life","12.0"
"The Birthday Party","Mr. Clarinet","12.0"
"The Birthday Party","Happy Birthday","12.0"
"Channel Zero","Wish You Well","12.0"
"Live","By Design","12.0"
"KAZAKY","Solo","12.0"
"The Amazons","Burn My Eyes","12.0"
"The Belle Game","Low","12.0"
"Kataklysm","Outsider","12.0"
"Crowded House","Isolation","12.0"
"Jape","To the Sea","11.0"
"Gummy","Intro","11.0"
"Nico","Abschied","11.0"
"Toots Thielemans","Soul","11.0"
"Arturo Sandoval","Have Yourself A Merry Little Christmas","11.0"
"Mauro Picotto","Planet","11.0"
"Fefe Dobson","I Want You","11.0"
"Marcelo Zarvos","The First Day","11.0"
"Ché Aimee Dorval","Low","11.0"
"Mychael Danna","Take Me Home","11.0"
"Amanda Lear","Follow Me","11.0"
"Rachelle Ann Go","Unbreakable","11.0"
"Junior Murvin","Think Twice","11.0"
"Lido","People","11.0"
"Inka","Intro","11.0"
"Francis Goya","Vaya Con Dios","11.0"
"Francis Goya","Nostalgia","11.0"
"Drew Seeley","Live a Little","11.0"
"Drew Seeley","Twisted","11.0"
"Miguel Morales","Lucas","11.0"
"Laura Izibor","Shine","11.0"
